,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
551,0.08,0.03,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,-0.01,-0.01,0.08,-0.01,0.08,0.08,0.08,-0.01,-0.01,0.08,0.01,0.08,0.08,0.0,0.08,-0.01,0.01,0.0,0.08,0.01,0.08,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.08
552,0.03,0.03,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,-0.01,0.08,0.08,-0.01,-0.01,0.08,0.08,-0.01,0.08,0.0,-0.01,0.0,0.08,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,-0.01,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
553,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,-0.01,-0.01,-0.01,0.08,0.08,-0.01,0.08,-0.01,0.08,0.08,0.08,-0.01,-0.01,0.08,0.08,-0.01,0.08,-0.01,-0.01,0.0,0.08,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.08
554,0.03,0.03,0.08,-0.08,0.0,0.03,0.08,0.08,0.08,0.01,0.01,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.01,0.08,-0.01,0.08,0.08,0.08,0.08,0.01,-0.01,0.01,0.08,-0.01,-0.01,0.08,-0.01,-0.01,0.08,0.08,-0.01,-0.01,0.08,0.01,-0.01,0.01,0.01,0.08,0.0,0.01,0.0,0.0,0.01,0.0,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.08
555,-0.08,-0.08,0.08,-0.08,-0.08,-0.08,0.08,0.08,0.08,-0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,0.08,0.08,0.08,0.01,-0.01,0.08,0.01,0.08,0.01,0.08,0.08,0.08,-0.01,-0.01,0.08,-0.01,0.08,-0.01,-0.01,0.08,-0.01,0.08,0.08,0.0,0.08,0.0,-0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.01,-0.08,0.0,0.08,0.0,0.03,0.08,0.0,0.03,0.08,0.03,0.08,-0.08,0.0,0.08,0.08,0.08,0.03,-0.08,0.03,0.0,0.0,0.0,0.08,0.0,0.08
556,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,-0.01,0.0,0.08,0.0,0.08,-0.01,0.08,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,-0.01,-0.08,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08
557,0.03,0.03,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,-0.01,-0.01,0.08,0.08,0.08,-0.01,0.08,-0.01,-0.01,0.08,0.08,-0.01,-0.01,0.08,0.08,-0.01,0.08,-0.01,-0.01,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.01,0.0,0.0,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08
558,-0.08,-0.08,0.08,-0.08,-0.08,-0.08,0.08,0.08,0.08,0.0,0.0,-0.08,-0.01,0.08,0.0,0.08,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.0,0.08,-0.01,-0.01,0.08,0.08,-0.01,0.08,-0.01,-0.01,-0.01,-0.01,0.01,0.08,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.0,-0.01,-0.01,-0.01,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.08,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03,0.0
559,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.0,0.08,0.0,0.0,-0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.03,-0.01,-0.08,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08
560,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,-0.01,0.0,0.08,0.0,0.08,-0.01,0.08,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,-0.01,-0.08,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08
561,0.03,0.03,0.08,-0.08,0.0,0.08,0.08,0.08,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,-0.01,0.08,0.08,-0.01,0.08,0.08,-0.01,0.08,-0.01,0.08,-0.01,0.08,-0.01,0.08,-0.01,-0.01,0.08,-0.01,-0.01,-0.01,0.08,-0.01,0.08,-0.01,-0.01,-0.01,-0.01,0.08,-0.01,-0.01,0.0,-0.01,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.03,0.0,0.03,-0.01
562,-0.08,0.03,0.08,-0.08,0.0,0.0,-0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,0.08,0.01,0.08,0.01,-0.01,0.08,0.01,0.01,0.01,0.01,0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.0,-0.01,-0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.03,0.08,0.0,0.03,0.03,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.0,0.03,0.0,0.03,-0.08
563,0.03,0.03,0.08,0.08,0.03,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,-0.01,0.08,-0.01,0.08,0.08,0.08,-0.01,-0.01,0.08,0.08,0.08,0.08,0.0,-0.01,0.0,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08
564,0.03,0.03,0.08,-0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,-0.01,-0.01,0.08,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.08,-0.01,-0.01,-0.01,0.0,-0.01,0.0,0.08,0.0,-0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.01,-0.08,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.08,-0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08
565,-0.08,0.03,0.08,-0.08,0.0,0.0,-0.03,0.08,0.08,0.0,0.0,0.0,0.08,-0.03,0.0,-0.03,0.08,-0.03,0.08,-0.03,-0.03,0.08,-0.03,-0.03,-0.01,-0.03,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,0.08,-0.03,0.08,-0.01,-0.01,0.08,-0.01,-0.01,-0.01,0.08,-0.01,0.0,-0.01,-0.01,-0.01,-0.01,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.08,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.03,0.0
566,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.0,0.08,-0.01,0.08,0.08,0.0,-0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.03,0.0,-0.01,0.08,-0.08,0.0,-0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.03,0.03,0.0,0.0,0.03,0.03,0.03,0.03,0.08
567,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.08,0.0,0.08,0.0,0.0,0.08,0.0,-0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.08,-0.08,0.0,-0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.08
568,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,-0.01,0.0,0.08,0.0,0.08,0.08,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.03,0.0,0.03,-0.01,-0.08,0.0,-0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.03,-0.08
569,-0.01,-0.01,0.08,-0.08,-0.08,-0.08,-0.01,0.08,0.08,0.0,0.0,-0.01,-0.01,0.08,0.08,0.08,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.08,-0.01,-0.01,0.08,0.08,-0.01,0.08,-0.01,-0.01,-0.01,-0.01,-0.01,0.08,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.03,-0.01,-0.01,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.08,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.08,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03,0.0
570,-0.08,-0.08,0.08,-0.08,-0.08,0.0,-0.08,0.08,0.08,0.0,0.0,0.0,-0.01,-0.08,0.0,0.0,0.0,0.08,-0.01,0.01,0.0,-0.01,0.0,0.08,-0.01,0.01,0.08,0.08,-0.01,0.08,-0.01,0.01,-0.01,0.01,0.01,0.08,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.0,-0.01,-0.01,-0.01,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.08,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03,0.0
571,-0.08,-0.08,0.08,-0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,0.08,0.08,0.08,-0.01,-0.01,0.08,-0.01,0.08,0.01,0.08,-0.01,0.08,-0.01,-0.01,0.08,-0.01,0.08,-0.01,-0.01,0.0,-0.01,-0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.03,0.0,0.0,0.03,0.03,0.03,0.03,0.0,0.03,0.08,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.03,0.0,0.03,0.0
572,-0.08,-0.08,0.08,-0.08,0.0,0.0,-0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.0,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,0.08,0.08,0.08,-0.01,-0.01,0.08,-0.01,0.01,0.01,0.01,0.01,0.0,-0.01,-0.01,0.0,-0.01,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.0,0.03,0.0,0.03,0.0
573,-0.08,-0.08,0.08,-0.08,-0.08,-0.08,-0.08,0.08,0.08,0.0,0.0,-0.08,0.08,-0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.0,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,0.08,0.08,0.08,-0.01,-0.01,0.08,-0.01,0.01,-0.01,0.08,-0.01,0.08,-0.01,-0.01,0.0,-0.01,-0.01,-0.01,-0.01,0.03,-0.01,0.0,0.08,0.03,0.0,0.03,0.0,0.03,0.08,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.0,0.03,0.0,0.03,0.0
574,0.03,0.03,0.08,0.08,0.08,0.08,-0.03,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,-0.01,-0.01,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.0,0.08,0.0,0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.01,-0.08,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.08,0.0,0.08,0.08,0.08,0.08,0.0,0.0,0.03,0.0,-0.01,0.0,-0.01,0.08,0.08
575,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.0,0.08,-0.01,0.08,0.08,0.0,-0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,-0.01,-0.01,-0.08,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.08
576,-0.08,0.03,0.08,-0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,0.08,0.08,0.08,-0.01,-0.01,0.08,-0.01,0.08,0.08,-0.01,0.08,0.08,-0.01,-0.01,0.08,-0.01,0.08,-0.01,-0.01,0.08,-0.01,0.0,-0.01,0.0,0.0,0.0,-0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.08,-0.08,0.08,0.08,0.0,0.0,0.08,0.0,0.0,0.08,0.03,0.08,-0.08,0.08,0.08,0.08,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.08
577,-0.08,-0.08,0.08,-0.08,-0.08,-0.08,-0.08,0.08,0.08,0.0,0.0,-0.08,0.08,-0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,0.08,0.08,0.08,-0.01,-0.01,0.08,-0.01,0.01,0.01,0.08,-0.01,0.08,-0.01,-0.01,0.01,-0.01,0.08,-0.01,-0.01,0.08,-0.01,0.0,0.08,0.0,0.0,0.03,0.08,0.03,0.08,0.0,0.03,0.03,0.03,0.08,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.08,0.03,0.03,0.03,0.03,0.0,0.03,0.08,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.03,0.0,0.03,-0.08
578,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,-0.01,0.0,0.08,-0.01,0.08,0.08,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.03,0.0,0.03,-0.01,-0.08,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.08
579,0.03,0.03,0.08,-0.08,0.0,0.0,0.03,0.08,0.08,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,-0.01,0.08,-0.01,0.08,0.08,0.08,0.0,-0.01,0.08,0.08,-0.01,0.01,0.0,-0.01,0.0,0.01,0.0,-0.08,0.01,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.01,-0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,-0.08
580,-0.08,-0.08,0.08,-0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,-0.01,-0.01,0.08,-0.01,-0.01,-0.01,0.08,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.0,-0.01,0.0,0.01,0.0,-0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.0,-0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.03,0.08,0.0,0.08,0.08,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.08
581,-0.08,0.03,0.08,-0.08,0.0,0.0,-0.03,0.08,0.08,0.0,0.0,0.0,0.08,-0.03,0.0,-0.03,0.08,-0.03,0.08,-0.03,0.0,0.08,-0.03,0.08,0.08,-0.03,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,0.08,0.08,0.08,-0.01,-0.01,0.08,-0.01,0.01,0.01,0.01,0.01,0.0,-0.01,-0.01,0.01,-0.01,0.0,0.0,-0.01,0.0,0.03,0.0,0.03,0.03,0.0,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.0,0.03,0.0,0.03,0.0
582,-0.08,-0.08,0.08,-0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,-0.01,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,-0.01,0.08,0.0,0.08,0.0,0.08,0.0,-0.08,0.08,0.0,0.08,0.08,0.08,0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.0,-0.01,0.01,0.0,-0.01,0.0,0.0,0.08,0.0,0.0,0.08,0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08
583,0.08,0.03,0.08,0.08,0.0,0.08,0.08,0.08,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.08,0.0,0.0,0.08,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.03,0.0,0.03,-0.01,-0.08,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08
584,0.08,0.08,0.08,-0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,-0.01,0.08,-0.01,-0.01,0.08,0.08,-0.01,-0.01,0.08,0.08,0.08,0.08,0.0,-0.01,0.0,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,-0.01,0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08
